season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,casual,registered,count
summer,1.0,4.0,19.0,False,4.0,True,clear,19.68,23.485,0.31,16.997899999999998,64.0,423.0,487.0
summer,1.0,4.0,20.0,False,4.0,True,clear,18.04,21.97,0.41,12.998,33.0,279.0,312.0
summer,1.0,4.0,21.0,False,4.0,True,clear,17.22,21.21,0.47,12.998,25.0,209.0,234.0
summer,1.0,4.0,22.0,False,4.0,True,clear,16.400000000000002,20.455000000000002,0.47,12.998,20.0,129.0,149.0
summer,1.0,4.0,23.0,False,4.0,True,clear,16.400000000000002,20.455000000000002,0.5,8.9981,12.0,124.0,136.0
summer,1.0,4.0,0.0,False,5.0,True,clear,16.400000000000002,20.455000000000002,0.43,0.0,12.0,49.0,61.0
summer,1.0,4.0,1.0,False,5.0,True,clear,14.76,17.424999999999997,0.62,8.9981,10.0,28.0,38.0
summer,1.0,4.0,2.0,False,5.0,True,clear,14.76,16.665,0.5,26.0027,6.0,5.0,11.0
summer,1.0,4.0,3.0,False,5.0,True,clear,13.940000000000001,15.15,0.53,22.0028,3.0,5.0,8.0
summer,1.0,4.0,4.0,False,5.0,True,clear,13.940000000000001,15.909999999999998,0.49,16.997899999999998,2.0,3.0,5.0
summer,1.0,4.0,5.0,False,5.0,True,clear,13.120000000000001,15.15,0.53,22.0028,0.0,23.0,23.0
summer,1.0,4.0,6.0,False,5.0,True,clear,12.299999999999999,13.635,0.49,26.0027,0.0,80.0,80.0
summer,1.0,4.0,7.0,False,5.0,True,clear,12.299999999999999,14.395,0.49,19.0012,15.0,231.0,246.0
summer,1.0,4.0,8.0,False,5.0,True,clear,12.299999999999999,13.635,0.49,22.0028,19.0,489.0,508.0
summer,1.0,4.0,9.0,False,5.0,True,clear,13.940000000000001,15.15,0.42,22.0028,58.0,318.0,376.0
summer,1.0,4.0,10.0,False,5.0,True,clear,14.76,16.665,0.4,22.0028,81.0,157.0,238.0
summer,1.0,4.0,11.0,False,5.0,True,clear,16.400000000000002,20.455000000000002,0.37,19.999499999999998,112.0,179.0,291.0
summer,1.0,4.0,12.0,False,5.0,True,clear,17.22,21.21,0.35,19.999499999999998,113.0,224.0,337.0
summer,1.0,4.0,13.0,False,5.0,True,clear,18.04,21.97,0.33,22.0028,173.0,238.0,411.0
summer,1.0,4.0,14.0,False,5.0,True,clear,19.68,23.485,0.29,26.0027,240.0,250.0,490.0
summer,1.0,4.0,15.0,False,5.0,True,clear,20.5,24.240000000000002,0.27,19.0012,218.0,319.0,537.0
summer,1.0,4.0,16.0,False,5.0,True,clear,20.5,24.240000000000002,0.22,27.999299999999998,184.0,352.0,536.0
summer,1.0,4.0,17.0,False,5.0,True,clear,21.32,25.0,0.23,27.999299999999998,172.0,483.0,655.0
summer,1.0,4.0,18.0,False,5.0,True,clear,20.5,24.240000000000002,0.22,31.0009,104.0,380.0,484.0
summer,1.0,4.0,19.0,False,5.0,True,clear,19.68,23.485,0.23,19.999499999999998,115.0,297.0,412.0
summer,1.0,4.0,20.0,False,5.0,True,clear,18.86,22.725,0.24,19.0012,61.0,191.0,252.0
summer,1.0,4.0,21.0,False,5.0,True,clear,18.04,21.97,0.26,8.9981,54.0,136.0,190.0
summer,1.0,4.0,22.0,False,5.0,True,clear,16.400000000000002,20.455000000000002,0.35,15.001299999999999,34.0,124.0,158.0
summer,1.0,4.0,23.0,False,5.0,True,clear,17.22,21.21,0.3,19.0012,21.0,92.0,113.0
summer,1.0,4.0,0.0,False,6.0,False,clear,17.22,21.21,0.26,19.999499999999998,9.0,85.0,94.0
summer,1.0,4.0,1.0,False,6.0,False,clear,16.400000000000002,20.455000000000002,0.28,16.997899999999998,9.0,60.0,69.0
summer,1.0,4.0,2.0,False,6.0,False,clear,14.76,16.665,0.29,23.9994,11.0,25.0,36.0
summer,1.0,4.0,3.0,False,6.0,False,clear,14.76,16.665,0.32,16.997899999999998,7.0,21.0,28.0
summer,1.0,4.0,4.0,False,6.0,False,clear,13.120000000000001,15.909999999999998,0.36,11.0014,3.0,4.0,7.0
summer,1.0,4.0,5.0,False,6.0,False,clear,13.120000000000001,15.909999999999998,0.33,11.0014,0.0,2.0,2.0
summer,1.0,4.0,6.0,False,6.0,False,clear,13.120000000000001,15.909999999999998,0.36,12.998,1.0,18.0,19.0
summer,1.0,4.0,7.0,False,6.0,False,clear,13.120000000000001,15.15,0.33,19.0012,14.0,40.0,54.0
summer,1.0,4.0,8.0,False,6.0,False,clear,13.940000000000001,15.909999999999998,0.34,16.997899999999998,29.0,94.0,123.0
summer,1.0,4.0,9.0,False,6.0,False,clear,16.400000000000002,20.455000000000002,0.3,16.997899999999998,103.0,173.0,276.0
summer,1.0,4.0,10.0,False,6.0,False,clear,17.22,21.21,0.28,16.997899999999998,187.0,176.0,363.0
summer,1.0,4.0,11.0,False,6.0,False,clear,18.04,21.97,0.24,19.999499999999998,251.0,244.0,495.0
summer,1.0,4.0,12.0,False,6.0,False,clear,18.86,22.725,0.23,26.0027,320.0,270.0,590.0
summer,1.0,4.0,13.0,False,6.0,False,clear,20.5,24.240000000000002,0.22,12.998,355.0,288.0,643.0
summer,1.0,4.0,14.0,False,6.0,False,clear,20.5,24.240000000000002,0.22,19.999499999999998,326.0,252.0,578.0
summer,1.0,4.0,15.0,False,6.0,False,clear,21.32,25.0,0.19,27.999299999999998,321.0,305.0,626.0
summer,1.0,4.0,16.0,False,6.0,False,clear,22.14,25.759999999999998,0.19,26.0027,354.0,261.0,615.0
summer,1.0,4.0,17.0,False,6.0,False,clear,22.14,25.759999999999998,0.19,27.999299999999998,299.0,268.0,567.0
summer,1.0,4.0,18.0,False,6.0,False,clear,22.14,25.759999999999998,0.18,19.999499999999998,227.0,290.0,517.0
summer,1.0,4.0,19.0,False,6.0,False,clear,22.14,25.759999999999998,0.16,22.0028,170.0,243.0,413.0
summer,1.0,4.0,20.0,False,6.0,False,clear,20.5,24.240000000000002,0.2,15.001299999999999,73.0,135.0,208.0
summer,1.0,4.0,21.0,False,6.0,False,clear,20.5,24.240000000000002,0.2,12.998,75.0,159.0,234.0
summer,1.0,4.0,22.0,False,6.0,False,clear,19.68,23.485,0.2,12.998,76.0,106.0,182.0
summer,1.0,4.0,23.0,False,6.0,False,clear,18.86,22.725,0.23,15.001299999999999,32.0,86.0,118.0
summer,1.0,4.0,0.0,False,0.0,False,clear,18.04,21.97,0.24,15.001299999999999,21.0,64.0,85.0
summer,1.0,4.0,1.0,False,0.0,False,clear,18.04,21.97,0.24,15.001299999999999,14.0,50.0,64.0
summer,1.0,4.0,2.0,False,0.0,False,clear,18.04,21.97,0.24,15.001299999999999,7.0,25.0,32.0
summer,1.0,4.0,3.0,False,0.0,False,clear,17.22,21.21,0.26,8.9981,8.0,18.0,26.0
summer,1.0,4.0,4.0,False,0.0,False,clear,16.400000000000002,20.455000000000002,0.4,0.0,0.0,7.0,7.0
summer,1.0,4.0,5.0,False,0.0,False,clear,15.58,19.695,0.46,0.0,4.0,8.0,12.0
summer,1.0,4.0,6.0,False,0.0,False,clear,14.76,18.94,0.37,0.0,7.0,21.0,28.0
summer,1.0,4.0,7.0,False,0.0,False,clear,15.58,19.695,0.27,11.0014,12.0,25.0,37.0
summer,1.0,4.0,8.0,False,0.0,False,clear,16.400000000000002,20.455000000000002,0.3,12.998,19.0,65.0,84.0
summer,1.0,4.0,9.0,False,0.0,False,clear,18.04,21.97,0.26,15.001299999999999,71.0,108.0,179.0
summer,1.0,4.0,10.0,False,0.0,False,clear,20.5,24.240000000000002,0.25,15.001299999999999,113.0,186.0,299.0
summer,1.0,4.0,11.0,False,0.0,False,clear,20.5,24.240000000000002,0.25,19.0012,195.0,209.0,404.0
summer,1.0,4.0,12.0,False,0.0,False,clear,22.14,25.759999999999998,0.24,16.997899999999998,198.0,259.0,457.0
summer,1.0,4.0,13.0,False,0.0,False,clear,23.779999999999998,27.275,0.23,11.0014,229.0,254.0,483.0
summer,1.0,4.0,14.0,False,0.0,False,clear,24.599999999999998,29.544999999999998,0.18,30.002599999999997,254.0,249.0,503.0
summer,1.0,4.0,15.0,False,0.0,False,clear,25.419999999999998,30.305,0.17,23.9994,260.0,226.0,486.0
summer,1.0,4.0,16.0,False,0.0,False,clear,26.240000000000002,30.305,0.19,22.0028,232.0,244.0,476.0
summer,1.0,4.0,17.0,False,0.0,False,clear,25.419999999999998,30.305,0.22,19.999499999999998,185.0,226.0,411.0
summer,1.0,4.0,18.0,False,0.0,False,clear,25.419999999999998,30.305,0.25,22.0028,151.0,159.0,310.0
summer,1.0,4.0,19.0,False,0.0,False,clear,24.599999999999998,30.305,0.23,26.0027,89.0,187.0,276.0
summer,1.0,4.0,20.0,False,0.0,False,clear,22.96,26.515,0.28,27.999299999999998,65.0,146.0,211.0
summer,1.0,4.0,21.0,False,0.0,False,clear,21.32,25.0,0.34,15.001299999999999,53.0,77.0,130.0
summer,1.0,4.0,22.0,False,0.0,False,clear,20.5,24.240000000000002,0.36,15.001299999999999,33.0,85.0,118.0
summer,1.0,4.0,23.0,False,0.0,False,clear,20.5,24.240000000000002,0.39,16.997899999999998,10.0,41.0,51.0
summer,1.0,4.0,0.0,False,1.0,True,clear,19.68,23.485,0.39,19.0012,8.0,29.0,37.0
summer,1.0,4.0,1.0,False,1.0,True,clear,18.86,22.725,0.41,8.9981,4.0,12.0,16.0
summer,1.0,4.0,2.0,False,1.0,True,clear,18.86,22.725,0.31,12.998,2.0,4.0,6.0
summer,1.0,4.0,3.0,False,1.0,True,clear,18.04,21.97,0.3,11.0014,0.0,3.0,3.0
summer,1.0,4.0,4.0,False,1.0,True,clear,18.04,21.97,0.24,12.998,2.0,3.0,5.0
summer,1.0,4.0,5.0,False,1.0,True,clear,18.04,21.97,0.24,12.998,2.0,30.0,32.0
summer,1.0,4.0,6.0,False,1.0,True,clear,17.22,21.21,0.26,15.001299999999999,3.0,108.0,111.0
summer,1.0,4.0,7.0,False,1.0,True,clear,17.22,21.21,0.28,12.998,11.0,320.0,331.0
summer,1.0,4.0,8.0,False,1.0,True,clear,18.04,21.97,0.3,12.998,22.0,595.0,617.0
summer,1.0,4.0,9.0,False,1.0,True,clear,18.86,22.725,0.31,23.9994,50.0,236.0,286.0
summer,1.0,4.0,10.0,False,1.0,True,clear,20.5,24.240000000000002,0.27,32.9975,65.0,113.0,178.0
summer,1.0,4.0,11.0,False,1.0,True,clear,21.32,25.0,0.27,27.999299999999998,96.0,127.0,223.0
summer,1.0,4.0,12.0,False,1.0,True,clear,22.14,25.759999999999998,0.28,47.9988,94.0,186.0,280.0
summer,1.0,4.0,13.0,False,1.0,True,clear,22.14,25.759999999999998,0.28,39.000699999999995,108.0,173.0,281.0
summer,1.0,4.0,14.0,False,1.0,True,clear,22.96,26.515,0.28,36.9974,66.0,152.0,218.0
summer,1.0,4.0,15.0,False,1.0,True,clear,23.779999999999998,27.275,0.28,36.9974,82.0,173.0,255.0
summer,1.0,4.0,16.0,False,1.0,True,clear,22.96,26.515,0.3,27.999299999999998,81.0,310.0,391.0
summer,1.0,4.0,17.0,False,1.0,True,clear,22.14,25.759999999999998,0.32,27.999299999999998,67.0,565.0,632.0
summer,1.0,4.0,18.0,False,1.0,True,clear,22.14,25.759999999999998,0.34,19.999499999999998,60.0,586.0,646.0
summer,1.0,4.0,19.0,False,1.0,True,clear,21.32,25.0,0.34,23.9994,35.0,386.0,421.0
summer,1.0,4.0,20.0,False,1.0,True,clear,20.5,24.240000000000002,0.36,30.002599999999997,21.0,255.0,276.0
summer,1.0,4.0,21.0,False,1.0,True,rain,19.68,23.485,0.41,27.999299999999998,14.0,151.0,165.0
summer,1.0,4.0,22.0,False,1.0,True,misty,18.86,22.725,0.41,32.9975,6.0,102.0,108.0
summer,1.0,4.0,23.0,False,1.0,True,clear,18.04,21.97,0.44,19.999499999999998,6.0,61.0,67.0
summer,1.0,4.0,0.0,False,2.0,True,misty,18.04,21.97,0.47,19.0012,3.0,23.0,26.0
summer,1.0,4.0,1.0,False,2.0,True,clear,17.22,21.21,0.5,15.001299999999999,0.0,9.0,9.0
summer,1.0,4.0,2.0,False,2.0,True,clear,14.76,17.424999999999997,0.71,8.9981,0.0,2.0,2.0
summer,1.0,4.0,3.0,False,2.0,True,clear,14.76,17.424999999999997,0.71,8.9981,0.0,2.0,2.0
summer,1.0,4.0,4.0,False,2.0,True,clear,13.940000000000001,16.665,0.71,8.9981,0.0,2.0,2.0
summer,1.0,4.0,5.0,False,2.0,True,clear,13.940000000000001,16.665,0.71,8.9981,0.0,24.0,24.0
summer,1.0,4.0,6.0,False,2.0,True,clear,13.940000000000001,17.424999999999997,0.71,7.0015,3.0,100.0,103.0
summer,1.0,4.0,7.0,False,2.0,True,clear,13.940000000000001,17.424999999999997,0.71,7.0015,16.0,368.0,384.0
summer,1.0,4.0,8.0,False,2.0,True,clear,15.58,19.695,0.62,8.9981,22.0,670.0,692.0
summer,1.0,4.0,9.0,False,2.0,True,clear,17.22,21.21,0.67,12.998,16.0,303.0,319.0
summer,1.0,4.0,10.0,False,2.0,True,clear,18.86,22.725,0.47,11.0014,49.0,132.0,181.0
summer,1.0,4.0,11.0,False,2.0,True,clear,20.5,24.240000000000002,0.36,0.0,78.0,161.0,239.0
summer,1.0,4.0,12.0,False,2.0,True,clear,22.14,25.759999999999998,0.22,19.0012,75.0,184.0,259.0
summer,1.0,4.0,13.0,False,2.0,True,clear,21.32,25.0,0.23,11.0014,81.0,202.0,283.0
summer,1.0,4.0,14.0,False,2.0,True,clear,22.14,25.759999999999998,0.24,12.998,75.0,149.0,224.0
summer,1.0,4.0,15.0,False,2.0,True,clear,22.96,26.515,0.21,19.999499999999998,46.0,157.0,203.0
summer,1.0,4.0,16.0,False,2.0,True,clear,23.779999999999998,27.275,0.21,16.997899999999998,66.0,296.0,362.0
summer,1.0,4.0,17.0,False,2.0,True,clear,22.96,26.515,0.21,35.0008,88.0,656.0,744.0
summer,1.0,4.0,18.0,False,2.0,True,clear,22.14,25.759999999999998,0.22,27.999299999999998,78.0,626.0,704.0
summer,1.0,4.0,19.0,False,2.0,True,clear,21.32,25.0,0.2,23.9994,51.0,428.0,479.0
summer,1.0,4.0,20.0,False,2.0,True,clear,18.86,22.725,0.28,26.0027,34.0,248.0,282.0
summer,1.0,4.0,21.0,False,2.0,True,clear,18.04,21.97,0.3,30.002599999999997,15.0,191.0,206.0
summer,1.0,4.0,22.0,False,2.0,True,clear,16.400000000000002,20.455000000000002,0.37,32.9975,9.0,118.0,127.0
summer,1.0,4.0,23.0,False,2.0,True,clear,14.76,16.665,0.4,27.999299999999998,14.0,48.0,62.0
summer,1.0,4.0,0.0,False,3.0,True,clear,13.940000000000001,15.15,0.36,27.999299999999998,8.0,22.0,30.0
summer,1.0,4.0,1.0,False,3.0,True,clear,13.940000000000001,15.909999999999998,0.39,19.0012,3.0,9.0,12.0
summer,1.0,4.0,2.0,False,3.0,True,clear,13.120000000000001,15.15,0.45,19.0012,0.0,2.0,2.0
summer,1.0,4.0,3.0,False,3.0,True,clear,12.299999999999999,14.395,0.49,15.001299999999999,0.0,2.0,2.0
summer,1.0,4.0,5.0,False,3.0,True,clear,11.48,13.635,0.56,12.998,1.0,26.0,27.0
summer,1.0,4.0,6.0,False,3.0,True,clear,11.48,14.395,0.56,7.0015,3.0,103.0,106.0
summer,1.0,4.0,7.0,False,3.0,True,clear,11.48,14.395,0.52,8.9981,18.0,303.0,321.0
summer,1.0,4.0,8.0,False,3.0,True,clear,12.299999999999999,14.395,0.49,15.001299999999999,14.0,581.0,595.0
summer,1.0,4.0,9.0,False,3.0,True,misty,13.120000000000001,15.15,0.49,19.999499999999998,20.0,282.0,302.0
summer,1.0,4.0,10.0,False,3.0,True,misty,13.940000000000001,15.15,0.49,22.0028,26.0,127.0,153.0
summer,1.0,4.0,11.0,False,3.0,True,misty,15.58,19.695,0.43,22.0028,38.0,142.0,180.0
summer,1.0,4.0,12.0,False,3.0,True,misty,14.76,16.665,0.46,26.0027,35.0,147.0,182.0
summer,1.0,4.0,13.0,False,3.0,True,misty,16.400000000000002,20.455000000000002,0.4,23.9994,16.0,147.0,163.0
summer,1.0,4.0,14.0,False,3.0,True,clear,14.76,17.424999999999997,0.57,12.998,34.0,101.0,135.0
summer,1.0,4.0,15.0,False,3.0,True,rain,15.58,19.695,0.46,15.001299999999999,50.0,152.0,202.0
summer,1.0,4.0,16.0,False,3.0,True,clear,18.04,21.97,0.33,19.999499999999998,51.0,256.0,307.0
summer,1.0,4.0,17.0,False,3.0,True,clear,17.22,21.21,0.35,26.0027,52.0,527.0,579.0
summer,1.0,4.0,18.0,False,3.0,True,rain,16.400000000000002,20.455000000000002,0.43,27.999299999999998,39.0,546.0,585.0
summer,1.0,4.0,19.0,False,3.0,True,clear,16.400000000000002,20.455000000000002,0.4,23.9994,28.0,356.0,384.0
summer,1.0,4.0,20.0,False,3.0,True,clear,14.76,16.665,0.46,22.0028,22.0,213.0,235.0
summer,1.0,4.0,21.0,False,3.0,True,clear,13.940000000000001,15.15,0.57,26.0027,11.0,154.0,165.0
summer,1.0,4.0,22.0,False,3.0,True,clear,13.940000000000001,15.15,0.57,22.0028,4.0,130.0,134.0
summer,1.0,4.0,23.0,False,3.0,True,clear,13.940000000000001,15.15,0.57,19.999499999999998,9.0,52.0,61.0
summer,1.0,4.0,0.0,False,4.0,True,clear,13.120000000000001,15.15,0.66,19.0012,1.0,22.0,23.0
summer,1.0,4.0,1.0,False,4.0,True,clear,13.120000000000001,15.15,0.66,15.001299999999999,2.0,7.0,9.0
summer,1.0,4.0,2.0,False,4.0,True,clear,13.120000000000001,15.15,0.61,19.0012,0.0,4.0,4.0
summer,1.0,4.0,3.0,False,4.0,True,clear,13.120000000000001,15.15,0.61,16.997899999999998,2.0,3.0,5.0
summer,1.0,4.0,4.0,False,4.0,True,clear,12.299999999999999,14.395,0.61,15.001299999999999,0.0,1.0,1.0
summer,1.0,4.0,5.0,False,4.0,True,clear,12.299999999999999,14.395,0.61,15.001299999999999,0.0,21.0,21.0
summer,1.0,4.0,6.0,False,4.0,True,clear,12.299999999999999,14.395,0.65,16.997899999999998,2.0,94.0,96.0
summer,1.0,4.0,7.0,False,4.0,True,clear,12.299999999999999,13.635,0.65,22.0028,12.0,294.0,306.0
summer,1.0,4.0,8.0,False,4.0,True,clear,13.120000000000001,15.15,0.66,22.0028,20.0,604.0,624.0
summer,1.0,4.0,9.0,False,4.0,True,clear,14.76,16.665,0.57,23.9994,16.0,271.0,287.0
summer,1.0,4.0,10.0,False,4.0,True,clear,16.400000000000002,20.455000000000002,0.5,19.999499999999998,38.0,103.0,141.0
summer,1.0,4.0,11.0,False,4.0,True,clear,17.22,21.21,0.47,19.999499999999998,50.0,174.0,224.0
summer,1.0,4.0,12.0,False,4.0,True,clear,18.86,22.725,0.41,30.002599999999997,60.0,199.0,259.0
summer,1.0,4.0,13.0,False,4.0,True,clear,19.68,23.485,0.36,30.002599999999997,55.0,148.0,203.0
summer,1.0,4.0,14.0,False,4.0,True,clear,20.5,24.240000000000002,0.31,22.0028,74.0,150.0,224.0
summer,1.0,4.0,15.0,False,4.0,True,clear,19.68,23.485,0.31,16.997899999999998,42.0,169.0,211.0
summer,1.0,4.0,16.0,False,4.0,True,clear,19.68,23.485,0.31,19.0012,54.0,299.0,353.0
summer,1.0,4.0,17.0,False,4.0,True,clear,20.5,24.240000000000002,0.27,26.0027,60.0,596.0,656.0
summer,1.0,4.0,18.0,False,4.0,True,clear,20.5,24.240000000000002,0.27,26.0027,63.0,547.0,610.0
summer,1.0,4.0,19.0,False,4.0,True,clear,18.86,22.725,0.31,19.999499999999998,50.0,383.0,433.0
summer,1.0,4.0,20.0,False,4.0,True,clear,18.04,21.97,0.33,16.997899999999998,26.0,254.0,280.0
summer,1.0,4.0,21.0,False,4.0,True,clear,17.22,21.21,0.35,8.9981,13.0,174.0,187.0
summer,1.0,4.0,22.0,False,4.0,True,clear,17.22,21.21,0.35,12.998,15.0,143.0,158.0
summer,1.0,4.0,23.0,False,4.0,True,clear,17.22,21.21,0.35,12.998,8.0,86.0,94.0
summer,1.0,4.0,0.0,False,5.0,True,clear,16.400000000000002,20.455000000000002,0.37,16.997899999999998,14.0,41.0,55.0
summer,1.0,4.0,1.0,False,5.0,True,clear,14.76,17.424999999999997,0.46,12.998,2.0,28.0,30.0
summer,1.0,4.0,2.0,False,5.0,True,clear,13.940000000000001,16.665,0.49,12.998,6.0,5.0,11.0
summer,1.0,4.0,3.0,False,5.0,True,clear,13.940000000000001,16.665,0.61,11.0014,3.0,8.0,11.0
summer,1.0,4.0,4.0,False,5.0,True,misty,13.940000000000001,16.665,0.53,8.9981,1.0,4.0,5.0
summer,1.0,4.0,5.0,False,5.0,True,misty,13.940000000000001,16.665,0.53,11.0014,2.0,19.0,21.0
summer,1.0,4.0,6.0,False,5.0,True,clear,13.120000000000001,15.909999999999998,0.57,11.0014,0.0,84.0,84.0
summer,1.0,4.0,7.0,False,5.0,True,clear,13.940000000000001,15.909999999999998,0.61,15.001299999999999,13.0,283.0,296.0
summer,1.0,4.0,8.0,False,5.0,True,clear,15.58,19.695,0.46,11.0014,24.0,539.0,563.0
summer,1.0,4.0,9.0,False,5.0,True,clear,17.22,21.21,0.41,11.0014,36.0,294.0,330.0
summer,1.0,4.0,10.0,False,5.0,True,clear,18.04,21.97,0.38,12.998,59.0,133.0,192.0
summer,1.0,4.0,11.0,False,5.0,True,clear,18.86,22.725,0.36,8.9981,75.0,158.0,233.0
summer,1.0,4.0,12.0,False,5.0,True,clear,20.5,24.240000000000002,0.31,0.0,104.0,218.0,322.0
summer,1.0,4.0,13.0,False,5.0,True,clear,21.32,25.0,0.27,19.0012,112.0,246.0,358.0
summer,1.0,4.0,14.0,False,5.0,True,clear,21.32,25.0,0.27,0.0,125.0,223.0,348.0
summer,1.0,4.0,15.0,False,5.0,True,clear,22.14,25.759999999999998,0.28,16.997899999999998,115.0,237.0,352.0
summer,1.0,4.0,16.0,False,5.0,True,clear,22.96,26.515,0.26,16.997899999999998,113.0,350.0,463.0
summer,1.0,4.0,17.0,False,5.0,True,clear,22.96,26.515,0.24,11.0014,117.0,621.0,738.0
summer,1.0,4.0,18.0,False,5.0,True,clear,22.14,25.759999999999998,0.26,8.9981,107.0,564.0,671.0
summer,1.0,4.0,19.0,False,5.0,True,clear,22.14,25.759999999999998,0.24,11.0014,75.0,352.0,427.0
summer,1.0,4.0,20.0,False,5.0,True,clear,20.5,24.240000000000002,0.29,8.9981,44.0,242.0,286.0
summer,1.0,4.0,21.0,False,5.0,True,clear,20.5,24.240000000000002,0.36,0.0,36.0,153.0,189.0
summer,1.0,4.0,22.0,False,5.0,True,clear,18.04,21.97,0.62,7.0015,34.0,181.0,215.0
summer,1.0,4.0,23.0,False,5.0,True,clear,17.22,21.21,0.62,6.0032,35.0,163.0,198.0
summer,1.0,4.0,0.0,False,6.0,False,clear,16.400000000000002,20.455000000000002,0.58,8.9981,11.0,85.0,96.0
summer,1.0,4.0,1.0,False,6.0,False,clear,16.400000000000002,20.455000000000002,0.58,8.9981,10.0,60.0,70.0
summer,1.0,4.0,2.0,False,6.0,False,clear,15.58,19.695,0.66,8.9981,3.0,53.0,56.0
summer,1.0,4.0,3.0,False,6.0,False,clear,14.76,18.18,0.66,6.0032,6.0,26.0,32.0
summer,1.0,4.0,4.0,False,6.0,False,clear,14.76,18.18,0.71,7.0015,5.0,9.0,14.0
summer,1.0,4.0,5.0,False,6.0,False,clear,14.76,18.18,0.66,7.0015,2.0,5.0,7.0
summer,1.0,4.0,6.0,False,6.0,False,clear,13.940000000000001,16.665,0.76,11.0014,2.0,19.0,21.0
summer,1.0,4.0,7.0,False,6.0,False,clear,14.76,18.18,0.71,7.0015,8.0,56.0,64.0
summer,1.0,4.0,8.0,False,6.0,False,clear,14.76,17.424999999999997,0.71,8.9981,24.0,136.0,160.0
summer,1.0,4.0,9.0,False,6.0,False,clear,17.22,21.21,0.54,8.9981,59.0,206.0,265.0
summer,1.0,4.0,10.0,False,6.0,False,clear,18.86,22.725,0.51,11.0014,139.0,267.0,406.0
summer,1.0,4.0,11.0,False,6.0,False,clear,21.32,25.0,0.45,12.998,207.0,357.0,564.0
summer,1.0,4.0,12.0,False,6.0,False,clear,23.779999999999998,27.275,0.35,16.997899999999998,274.0,404.0,678.0
summer,1.0,4.0,13.0,False,6.0,False,clear,25.419999999999998,31.06,0.33,19.999499999999998,308.0,370.0,678.0
summer,1.0,4.0,14.0,False,6.0,False,misty,26.240000000000002,31.06,0.27,30.002599999999997,288.0,372.0,660.0
summer,1.0,4.0,15.0,False,6.0,False,misty,26.240000000000002,31.06,0.27,23.9994,311.0,347.0,658.0
summer,1.0,4.0,16.0,False,6.0,False,misty,26.240000000000002,31.06,0.27,23.9994,253.0,329.0,582.0
summer,1.0,4.0,17.0,False,6.0,False,misty,25.419999999999998,31.06,0.33,16.997899999999998,251.0,309.0,560.0
summer,1.0,4.0,18.0,False,6.0,False,misty,25.419999999999998,31.06,0.35,15.001299999999999,197.0,284.0,481.0
summer,1.0,4.0,19.0,False,6.0,False,misty,24.599999999999998,31.06,0.4,11.0014,163.0,296.0,459.0
summer,1.0,4.0,20.0,False,6.0,False,misty,22.96,26.515,0.46,8.9981,112.0,209.0,321.0
summer,1.0,4.0,21.0,False,6.0,False,misty,22.96,26.515,0.43,8.9981,53.0,167.0,220.0
summer,1.0,4.0,22.0,False,6.0,False,misty,22.14,25.759999999999998,0.52,11.0014,64.0,148.0,212.0
summer,1.0,4.0,23.0,False,6.0,False,misty,22.14,25.759999999999998,0.56,12.998,45.0,151.0,196.0
summer,1.0,4.0,0.0,False,0.0,False,misty,22.14,25.759999999999998,0.56,12.998,30.0,94.0,124.0
summer,1.0,4.0,1.0,False,0.0,False,misty,22.14,25.759999999999998,0.56,11.0014,17.0,89.0,106.0
summer,1.0,4.0,2.0,False,0.0,False,misty,22.14,25.759999999999998,0.56,7.0015,20.0,54.0,74.0
summer,1.0,4.0,3.0,False,0.0,False,misty,21.32,25.0,0.59,8.9981,18.0,27.0,45.0
summer,1.0,4.0,4.0,False,0.0,False,misty,22.14,25.759999999999998,0.52,0.0,2.0,10.0,12.0
summer,1.0,4.0,5.0,False,0.0,False,clear,20.5,24.240000000000002,0.68,11.0014,4.0,6.0,10.0
summer,1.0,4.0,6.0,False,0.0,False,clear,20.5,24.240000000000002,0.63,8.9981,5.0,11.0,16.0
summer,1.0,4.0,7.0,False,0.0,False,clear,20.5,24.240000000000002,0.63,7.0015,16.0,30.0,46.0
summer,1.0,4.0,8.0,False,0.0,False,clear,21.32,25.0,0.59,0.0,33.0,64.0,97.0
summer,1.0,4.0,9.0,False,0.0,False,clear,22.14,25.759999999999998,0.56,15.001299999999999,97.0,154.0,251.0
summer,1.0,4.0,10.0,False,0.0,False,clear,23.779999999999998,27.275,0.53,15.001299999999999,186.0,235.0,421.0
summer,1.0,4.0,11.0,False,0.0,False,clear,25.419999999999998,31.06,0.46,19.999499999999998,227.0,301.0,528.0
summer,1.0,4.0,12.0,False,0.0,False,clear,26.240000000000002,31.06,0.44,19.0012,275.0,360.0,635.0
summer,1.0,4.0,13.0,False,0.0,False,clear,27.060000000000002,31.06,0.44,19.0012,298.0,383.0,681.0
summer,1.0,4.0,14.0,False,0.0,False,clear,28.7,31.819999999999997,0.39,19.0012,282.0,346.0,628.0
summer,1.0,4.0,15.0,False,0.0,False,clear,28.7,31.819999999999997,0.39,26.0027,266.0,351.0,617.0
summer,1.0,4.0,16.0,False,0.0,False,clear,29.52,32.574999999999996,0.39,23.9994,286.0,330.0,616.0
summer,1.0,4.0,17.0,False,0.0,False,clear,28.7,31.819999999999997,0.42,22.0028,262.0,361.0,623.0
